Tweet ID,Empty,Sadness,Enthusiasam,Neutral,Worry,Surprise,Love,Fun,Hate,Happiness,Boredom,Relief,Anger
219240428506054000,,,,,,,,,,,,,
218841660447145000,,,,,,,,,,,,,
218589702910001000,,,,,,,,,,,,,
218493140548591000,,,,,,,,,,,,,
218479117643956000,,,,,,,,,,,,,
218073669312839000,,,,,,,,,,,,,
217834050092675000,,,,,,,,,,,,,
217812148540293000,,,,,,,,,,,,,
217789537009680000,,,,,,,,,,,,,
217760400635207000,,,,,,,,,,,,,
217738651503820000,,,,,,,,,,,,,
217730010625228000,,,,,,,,,,,,,
217656101691326000,,,,,,,,,,,,,
217354177381277000,,,,,,,,,,,,,
217094091601739000,,,,,,,,,,,,,
217018337606123000,,,,,,,,,,,,,
216904828281036000,,,,,,,,,,,,,
216768534942973000,,,,,,,,,,,,,
216764576207880000,,,,,,,,,,,,,
216700249056616000,,,,,,,,,,,,,
216699246563426000,,,,,,,,,,,,,
216688947353489000,,,,,,,,,,,,,
216678882248626000,,,,,,,,,,,,,
216654826707222000,,,,,,,,,,,,,
216614721531559000,,,,,,,,,,,,,
216609153278410000,,,,,,,,,,,,,
216393725872570000,,,,,,,,,,,,,
216351971848884000,,,,,,,,,,,,,
216286665885487000,,,,,,,,,,,,,
216273588452458000,,,,,,,,,,,,,
216257254461153000,,,,,,,,,,,,,
216231681827414000,,,,,,,,,,,,,
216219942167646000,,,,,,,,,,,,,
216216182942990000,,,,,,,,,,,,,
216215323479769000,,,,,,,,,,,,,
216169810487287000,,,,,,,,,,,,,
216004777211985000,,,,,,,,,,,,,
215984472603115000,,,,,,,,,,,,,
215979997830197000,,,,,,,,,,,,,
215622712360583000,,,,,,,,,,,,,
215548971182067000,,,,,,,,,,,,,
215517267620925000,,,,,,,,,,,,,
215189254899376000,,,,,,,,,,,,,
215142052760010000,,,,,,,,,,,,,
215132947764879000,,,,,,,,,,,,,
215111564540395000,,,,,,,,,,,,,
214486241989771000,,,,,,,,,,,,,
214270594429104000,,,,,,,,,,,,,
214153927980089000,,,,,,,,,,,,,
214149225825579000,,,,,,,,,,,,,
213759141091618000,,,,,,,,,,,,,
213755779755409000,,,,,,,,,,,,,
213410293366263000,,,,,,,,,,,,,
213087846741966000,,,,,,,,,,,,,
213027331537768000,,,,,,,,,,,,,
212958769955606000,,,,,,,,,,,,,
212902484400807000,,,,,,,,,,,,,
212344276720431000,,,,,,,,,,,,,
212320970843754000,,,,,,,,,,,,,
211730595070476000,,,,,,,,,,,,,
211726751271890000,,,,,,,,,,,,,
211650895119777000,,,,,,,,,,,,,
211451364050604000,,,,,,,,,,,,,
211361508968513000,,,,,,,,,,,,,
211358250719907000,,,,,,,,,,,,,
211354591370035000,,,,,,,,,,,,,
211325284551626000,,,,,,,,,,,,,
211290791803486000,,,,,,,,,,,,,
211279982562000000,,,,,,,,,,,,,
211155974768164000,,,,,,,,,,,,,
210593831836585000,,,,,,,,,,,,,
210427351257980000,,,,,,,,,,,,,
210090207054282000,,,,,,,,,,,,,
209785204431257000,,,,,,,,,,,,,
209721588646543000,,,,,,,,,,,,,
209721136429268000,,,,,,,,,,,,,
209186785421561000,,,,,,,,,,,,,
209176710686580000,,,,,,,,,,,,,
208305329522479000,,,,,,,,,,,,,
208302014474620000,,,,,,,,,,,,,
208293395846807000,,,,,,,,,,,,,
208072574171742000,,,,,,,,,,,,,
208062671197700000,,,,,,,,,,,,,
208011591399124000,,,,,,,,,,,,,
208011144949010000,,,,,,,,,,,,,
207994831539154000,,,,,,,,,,,,,
207704529096015000,,,,,,,,,,,,,
207681210217017000,,,,,,,,,,,,,
207626564748328000,,,,,,,,,,,,,
207227545144393000,,,,,,,,,,,,,
205391967037816000,,,,,,,,,,,,,
205391456674906000,,,,,,,,,,,,,
205170541219426000,,,,,,,,,,,,,
205096956505239000,,,,,,,,,,,,,
205094946351484000,,,,,,,,,,,,,
205092925024116000,,,,,,,,,,,,,
205090255752278000,,,,,,,,,,,,,
205088267824152000,,,,,,,,,,,,,
205083166615150000,,,,,,,,,,,,,
205045678706143000,,,,,,,,,,,,,
205043845187125000,,,,,,,,,,,,,
205040474870919000,,,,,,,,,,,,,
203234862805696000,,,,,,,,,,,,,
203233553763414000,,,,,,,,,,,,,
203007813188980000,,,,,,,,,,,,,
202973805239476000,,,,,,,,,,,,,
202943157502091000,,,,,,,,,,,,,
202942303722156000,,,,,,,,,,,,,
202941781455802000,,,,,,,,,,,,,
202237511832051000,,,,,,,,,,,,,
201883665389727000,,,,,,,,,,,,,
201789275396780000,,,,,,,,,,,,,
201544716410552000,,,,,,,,,,,,,
201151042161868000,,,,,,,,,,,,,
200831390047158000,,,,,,,,,,,,,
200831240889303000,,,,,,,,,,,,,
200451293888790000,,,,,,,,,,,,,
200406426139627000,,,,,,,,,,,,,
200094085976031000,,,,,,,,,,,,,
200090918425067000,,,,,,,,,,,,,
200090650488741000,,,,,,,,,,,,,
200047571719303000,,,,,,,,,,,,,
199738118620971000,,,,,,,,,,,,,
199712533249134000,,,,,,,,,,,,,
199700568552386000,,,,,,,,,,,,,
199224035819798000,,,,,,,,,,,,,
198969500199165000,,,,,,,,,,,,,
198964910431014000,,,,,,,,,,,,,
198940181523480000,,,,,,,,,,,,,
198905729468469000,,,,,,,,,,,,,
198902314013171000,,,,,,,,,,,,,
198708817997987000,,,,,,,,,,,,,
198703021838970000,,,,,,,,,,,,,
198699403605839000,,,,,,,,,,,,,
198697507461664000,,,,,,,,,,,,,
198693253887967000,,,,,,,,,,,,,
198241336145612000,,,,,,,,,,,,,
198211340085637000,,,,,,,,,,,,,
197823995154939000,,,,,,,,,,,,,
197668316595228000,,,,,,,,,,,,,
197654382785990000,,,,,,,,,,,,,
197575723576328000,,,,,,,,,,,,,
197572243184824000,,,,,,,,,,,,,
196831210155151000,,,,,,,,,,,,,
196767523344089000,,,,,,,,,,,,,
196745191430959000,,,,,,,,,,,,,
196744253655875000,,,,,,,,,,,,,
196721681677561000,,,,,,,,,,,,,
196712260499013000,,,,,,,,,,,,,
196520999506821000,,,,,,,,,,,,,
196515022954967000,,,,,,,,,,,,,
196489690373824000,,,,,,,,,,,,,
196481833553231000,,,,,,,,,,,,,
196480356222906000,,,,,,,,,,,,,
196408298692546000,,,,,,,,,,,,,
196394702277316000,,,,,,,,,,,,,
196364287420280000,,,,,,,,,,,,,
196294139132911000,,,,,,,,,,,,,
196263088918507000,,,,,,,,,,,,,
196057183677456000,,,,,,,,,,,,,
196048921112481000,,,,,,,,,,,,,
195652967142146000,,,,,,,,,,,,,
195642611858546000,,,,,,,,,,,,,
195630415745269000,,,,,,,,,,,,,
195318584141033000,,,,,,,,,,,,,
195274935088844000,,,,,,,,,,,,,
194338462541938000,,,,,,,,,,,,,
193891255636344000,,,,,,,,,,,,,
193563190712467000,,,,,,,,,,,,,
193509333693247000,,,,,,,,,,,,,
193414516443320000,,,,,,,,,,,,,
193383887127326000,,,,,,,,,,,,,
192885333522788000,,,,,,,,,,,,,
192861241230893000,,,,,,,,,,,,,
192851882471981000,,,,,,,,,,,,,
192850656502087000,,,,,,,,,,,,,
192717518937403000,,,,,,,,,,,,,
192714421292908000,,,,,,,,,,,,,
192150872233480000,,,,,,,,,,,,,
192112289023930000,,,,,,,,,,,,,
192067020269948000,,,,,,,,,,,,,
191781602282569000,,,,,,,,,,,,,
191781326389653000,,,,,,,,,,,,,
191180517805277000,,,,,,,,,,,,,
191016044775751000,,,,,,,,,,,,,
190815285148782000,,,,,,,,,,,,,
190807905207992000,,,,,,,,,,,,,
190800015525027000,,,,,,,,,,,,,
190798049696677000,,,,,,,,,,,,,
190636812627218000,,,,,,,,,,,,,
190608957084147000,,,,,,,,,,,,,
190591696680136000,,,,,,,,,,,,,
190583244222234000,,,,,,,,,,,,,
190574869203795000,,,,,,,,,,,,,
190565450395041000,,,,,,,,,,,,,
190563909936222000,,,,,,,,,,,,,
190289881686212000,,,,,,,,,,,,,
190284306759950000,,,,,,,,,,,,,
190283291528667000,,,,,,,,,,,,,
190250977943752000,,,,,,,,,,,,,
190216832446242000,,,,,,,,,,,,,
190199964134154000,,,,,,,,,,,,,
190183959815131000,,,,,,,,,,,,,
190179342540750000,,,,,,,,,,,,,
190120802627223000,,,,,,,,,,,,,
,,,,,,,,,,,,,
