<<<<<<< HEAD
sing,3,0,1,0,0,0,0,0,0,1,1,0,0,0
right,13,0,4,0,2,3,1,0,0,2,1,0,0,0
work,37,0,8,0,8,9,2,0,0,6,2,1,1,0
afternoon,3,0,0,0,3,0,0,0,0,0,0,0,0,0
would,8,0,1,0,3,2,0,0,1,1,0,0,0,0
cri,5,0,3,0,2,0,0,0,0,0,0,0,0,0
much,13,0,2,0,3,3,3,1,0,0,1,0,0,0
day,27,0,10,0,7,6,1,0,0,1,2,0,0,0
far,3,0,0,0,1,0,0,1,0,0,1,0,0,0
quit,2,1,0,0,0,0,0,0,0,0,1,0,0,0
last,15,0,5,0,3,6,0,0,0,0,1,0,0,0
first,9,0,1,0,0,6,0,0,1,0,1,0,0,0
twitter,9,0,1,0,2,3,0,1,1,1,0,0,0,0
amaz,1,0,0,0,0,0,0,0,1,0,0,0,0,0
come,10,0,2,0,5,1,0,0,1,1,0,0,0,0
anyth,6,0,0,0,2,2,0,0,2,0,0,0,0,0
see,15,1,2,0,3,5,1,0,1,1,1,0,0,0
perform,2,0,0,0,1,0,0,0,1,0,0,0,0,0
pick,1,0,0,0,0,1,0,0,0,0,0,0,0,0
blackberri,1,0,0,0,0,1,0,0,0,0,0,0,0,0
street,1,0,0,0,0,1,0,0,0,0,0,0,0,0
crush,2,0,0,0,0,2,0,0,0,0,0,0,0,0
pack,5,0,0,0,1,3,0,0,0,0,1,0,0,0
around,2,0,0,0,0,2,0,0,0,0,0,0,0,0
year,5,0,2,0,0,1,1,0,0,1,0,0,0,0
high,1,1,0,0,0,0,0,0,0,0,0,0,0,0
remain,1,1,0,0,0,0,0,0,0,0,0,0,0,0
open,3,1,0,0,1,0,0,0,0,1,0,0,0,0
credit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
graduat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
broken,4,1,1,0,0,2,0,0,0,0,0,0,0,0
though,7,0,2,0,1,2,0,0,1,0,1,0,0,0
well,15,0,1,0,5,7,0,1,0,1,0,0,0,0
could,5,0,1,0,0,2,0,0,0,2,0,0,0,0
learn,2,1,0,0,0,1,0,0,0,0,0,0,0,0
stuff,3,0,0,0,1,2,0,0,0,0,0,0,0,0
separ,1,0,0,0,0,1,0,0,0,0,0,0,0,0
also,2,0,0,0,0,1,0,0,0,0,1,0,0,0
problem,3,0,2,0,0,1,0,0,0,0,0,0,0,0
photo,1,0,1,0,0,0,0,0,0,0,0,0,0,0
face,4,0,1,0,0,3,0,0,0,0,0,0,0,0
blow,2,0,1,0,1,0,0,0,0,0,0,0,0,0
send,5,0,1,0,2,1,0,0,0,1,0,0,0,0
batman,1,0,0,0,1,0,0,0,0,0,0,0,0,0
take,10,0,3,0,3,3,0,0,0,0,1,0,0,0
bath,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chocol,2,0,0,0,2,0,0,0,0,0,0,0,0,0
milk,2,0,0,0,1,1,0,0,0,0,0,0,0,0
straw,1,0,0,0,1,0,0,0,0,0,0,0,0,0
lack,1,0,0,0,1,0,0,0,0,0,0,0,0,0
said,3,0,0,0,2,1,0,0,0,0,0,0,0,0
hey,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fucker,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wrap,1,0,0,0,1,0,0,0,0,0,0,0,0,0
must,3,0,0,0,2,0,0,0,0,0,1,0,0,0
suck,16,0,8,0,1,3,0,0,0,4,0,0,0,0
b,2,1,0,0,1,0,0,0,0,0,0,0,0,0
abl,2,0,1,0,0,1,0,0,0,0,0,0,0,0
money,4,0,1,1,0,2,0,0,0,0,0,0,0,0
trip,3,0,1,1,0,1,0,0,0,0,0,0,0,0
sad,20,0,15,0,0,5,0,0,0,0,0,0,0,0
today,18,0,4,1,2,7,2,0,0,0,2,0,0,0
good,17,0,4,1,5,3,0,1,1,1,1,0,0,0
thought,3,0,0,1,1,1,0,0,0,0,0,0,0,0
share,1,0,0,1,0,0,0,0,0,0,0,0,0,0
water,5,0,0,1,0,2,0,0,0,2,0,0,0,0
told,3,0,0,1,1,1,0,0,0,0,0,0,0,0
recess,1,0,0,0,1,0,0,0,0,0,0,0,0,0
hotel,1,0,0,0,1,0,0,0,0,0,0,0,0,0
restructur,1,0,0,0,1,0,0,0,0,0,0,0,0,0
account,3,0,1,0,1,1,0,0,0,0,0,0,0,0
done,5,0,1,0,2,0,0,0,0,0,1,0,1,0
add,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bit,4,0,1,0,2,1,0,0,0,0,0,0,0,0
pressur,2,0,0,0,1,1,0,0,0,0,0,0,0,0
short,1,0,0,0,1,0,0,0,0,0,0,0,0,0
term,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cope,1,0,0,0,1,0,0,0,0,0,0,0,0,0
dib,1,0,0,0,1,0,0,0,0,0,0,0,0,0
onward,1,0,1,0,0,0,0,0,0,0,0,0,0,0
upward,1,0,1,0,0,0,0,0,0,0,0,0,0,0
leav,4,0,1,0,1,2,0,0,0,0,0,0,0,0
poor,6,0,1,0,1,4,0,0,0,0,0,0,0,0
sore,3,0,0,0,0,3,0,0,0,0,0,0,0,0
diesel,1,0,1,0,0,0,0,0,0,0,0,0,0,0
avail,1,0,1,0,0,0,0,0,0,0,0,0,0,0
us,3,0,2,0,0,0,0,0,0,0,1,0,0,0
buy,5,0,1,0,2,1,0,0,0,1,0,0,0,0
great,5,0,2,0,1,0,0,0,1,0,1,0,0,0
album,2,0,1,0,0,0,0,1,0,0,0,0,0,0
unfortun,2,0,1,0,0,1,0,0,0,0,0,0,0,0
fund,1,0,1,0,0,0,0,0,0,0,0,0,0,0
long,4,0,1,0,2,1,0,0,0,0,0,0,0,0
noisi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
honesti,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pain,5,0,3,0,0,2,0,0,0,0,0,0,0,0
passeng,1,0,1,0,0,0,0,0,0,0,0,0,0,0
aliv,2,0,1,0,0,0,0,0,1,0,0,0,0,0
dead,2,0,2,0,0,0,0,0,0,0,0,0,0,0
end,2,0,2,0,0,0,0,0,0,0,0,0,0,0
alon,1,0,0,0,1,0,0,0,0,0,0,0,0,0
realli,15,0,4,0,0,8,1,1,0,0,0,1,0,0
happi,4,0,1,0,1,1,0,0,0,0,1,0,0,0
cook,1,0,0,0,0,1,0,0,0,0,0,0,0,0
choic,1,0,0,0,0,1,0,0,0,0,0,0,0,0
fell,3,0,1,0,0,2,0,0,0,0,0,0,0,0
beach,5,1,1,0,0,1,1,0,0,1,0,0,0,0
put,4,0,3,0,0,0,0,1,0,0,0,0,0,0
sunscreen,1,0,1,0,0,0,0,0,0,0,0,0,0,0
son,1,0,0,0,0,1,0,0,0,0,0,0,0,0
might,4,0,1,0,1,1,0,0,0,0,1,0,0,0
flu,1,0,0,0,0,1,0,0,0,0,0,0,0,0
clean,1,0,0,0,0,1,0,0,0,0,0,0,0,0
puke,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mess,1,0,0,0,0,1,0,0,0,0,0,0,0,0
dinner,1,0,0,0,0,0,0,0,0,0,1,0,0,0
cute,3,0,1,0,0,0,0,0,0,0,2,0,0,0
littl,5,0,0,0,1,1,0,1,0,1,1,0,0,0
place,4,0,0,0,1,0,1,0,0,0,2,0,0,0
sick,6,0,2,0,0,3,0,0,0,0,1,0,0,0
woman,1,0,0,0,0,1,0,0,0,0,0,0,0,0
transfer,1,0,0,0,0,1,0,0,0,0,0,0,0,0
onto,1,0,0,0,0,1,0,0,0,0,0,0,0,0
less,2,0,0,0,0,2,0,0,0,0,0,0,0,0
man,3,0,1,0,0,1,1,0,0,0,0,0,0,0
weak,1,0,0,0,0,1,0,0,0,0,0,0,0,0
brother,2,0,0,0,1,1,0,0,0,0,0,0,0,0
bloom,1,0,0,0,1,0,0,0,0,0,0,0,0,0
weekend,8,0,1,0,2,3,0,0,1,0,1,0,0,0
brick,1,0,0,0,1,0,0,0,0,0,0,0,0,0
enjoy,2,0,0,0,2,0,0,0,0,0,0,0,0,0
say,9,0,4,0,2,2,0,0,0,0,1,0,0,0
bitten,1,0,0,0,0,1,0,0,0,0,0,0,0,0
blood,1,0,0,0,0,1,0,0,0,0,0,0,0,0
cat,3,0,1,0,0,1,0,1,0,0,0,0,0,0
rabi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
seem,2,0,0,0,0,2,0,0,0,0,0,0,0,0
shot,1,0,0,0,0,1,0,0,0,0,0,0,0,0
month,4,0,0,0,0,3,1,0,0,0,0,0,0,0
never,13,1,4,1,3,4,0,0,0,0,0,0,0,0
wash,2,0,0,0,0,2,0,0,0,0,0,0,0,0
neither,1,0,0,0,1,0,0,0,0,0,0,0,0,0
dude,2,0,0,0,0,0,1,0,0,0,1,0,0,0
sandwich,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ever,4,0,2,0,0,1,0,0,0,0,1,0,0,0
pictur,3,0,1,0,0,0,0,0,0,0,2,0,0,0
shin,2,0,1,0,0,1,0,0,0,0,0,0,0,0
sure,9,0,1,0,3,2,0,1,0,2,0,0,0,0
back,10,0,3,0,3,4,0,0,0,0,0,0,0,0
abuzz,1,0,0,0,0,1,0,0,0,0,0,0,0,0
knight,2,0,0,0,1,1,0,0,0,0,0,0,0,0
confirm,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mix,1,0,0,0,1,0,0,0,0,0,0,0,0,0
dentist,1,0,0,0,1,0,0,0,0,0,0,0,0,0
reschedul,1,0,0,0,1,0,0,0,0,0,0,0,0,0
excit,2,0,1,0,1,0,0,0,0,0,0,0,0,0
guy,5,0,2,0,0,3,0,0,0,0,0,0,0,0
move,6,0,1,0,0,2,0,0,1,0,0,0,2,0
realiz,1,0,1,0,0,0,0,0,0,0,0,0,0,0
sun,4,0,1,0,1,1,1,0,0,0,0,0,0,0
spring,1,0,0,0,0,1,0,0,0,0,0,0,0,0
hail,1,0,0,0,0,1,0,0,0,0,0,0,0,0
car,2,0,0,0,0,2,0,0,0,0,0,0,0,0
dimpl,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stick,2,0,1,0,0,0,1,0,0,0,0,0,0,0
fresh,1,0,0,0,0,1,0,0,0,0,0,0,0,0
princ,1,0,0,0,0,1,0,0,0,0,0,0,0,0
routin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ta,5,0,1,0,3,1,0,0,0,0,0,0,0,0
dammit,1,0,0,0,0,0,0,0,0,1,0,0,0,0
desktop,2,0,0,0,1,0,0,0,0,1,0,0,0,0
total,2,0,1,0,0,0,0,0,0,1,0,0,0,0
abil,1,0,0,0,0,0,0,0,0,1,0,0,0,0
particular,1,0,0,0,0,0,0,0,0,1,0,0,0,0
port,2,0,0,0,0,0,0,0,0,2,0,0,0,0
code,1,0,0,0,0,0,0,0,0,1,0,0,0,0
jealous,2,0,0,0,0,2,0,0,0,0,0,0,0,0
make,13,0,4,1,1,6,0,0,0,1,0,0,0,0
puppi,3,0,1,0,0,2,0,0,0,0,0,0,0,0
play,12,0,4,0,6,2,0,0,0,0,0,0,0,0
stuck,3,0,1,0,0,2,0,0,0,0,0,0,0,0
head,7,0,2,0,1,4,0,0,0,0,0,0,0,0
jerk,1,0,0,0,0,1,0,0,0,0,0,0,0,0
sweetheart,1,0,0,0,1,0,0,0,0,0,0,0,0,0
freak,1,0,0,0,1,0,0,0,0,0,0,0,0,0
difficult,2,0,1,0,1,0,0,0,0,0,0,0,0,0
shit,3,0,1,0,1,0,0,0,0,1,0,0,0,0
settl,1,0,0,0,1,0,0,0,0,0,0,0,0,0
offic,2,0,0,0,2,0,0,0,0,0,0,0,0,0
suit,1,0,0,0,1,0,0,0,0,0,0,0,0,0
unhelp,1,0,0,0,1,0,0,0,0,0,0,0,0,0
window,2,0,0,0,1,0,0,0,0,1,0,0,0,0
due,3,1,0,0,0,2,0,0,0,0,0,0,0,0
summer,5,0,2,0,0,1,0,1,0,1,0,0,0,0
strawberri,1,0,0,0,0,1,0,0,0,0,0,0,0,0
market,1,0,0,0,0,1,0,0,0,0,0,0,0,0
correct,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ador,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pluck,1,0,0,0,0,0,0,1,0,0,0,0,0,0
arm,1,0,0,0,0,0,0,1,0,0,0,0,0,0
wan,8,0,2,0,0,5,0,0,0,0,1,0,0,0
paid,1,0,1,0,0,0,0,0,0,0,0,0,0,0
teacher,3,0,1,0,0,0,0,0,0,1,1,0,0,0
life,5,0,3,0,0,0,0,0,0,1,0,0,1,0
drop,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mobil,2,0,0,0,0,2,0,0,0,0,0,0,0,0
charg,2,0,0,0,0,2,0,0,0,0,0,0,0,0
data,1,0,0,0,0,1,0,0,0,0,0,0,0,0
win,2,0,1,0,0,0,0,0,0,1,0,0,0,0
sigh,1,0,0,0,0,0,0,0,0,1,0,0,0,0
real,3,0,1,0,2,0,0,0,0,0,0,0,0,0
darn,1,0,1,0,0,0,0,0,0,0,0,0,0,0
allergi,2,0,2,0,0,0,0,0,0,0,0,0,0,0
use,5,0,2,0,0,2,1,0,0,0,0,0,0,0
either,3,0,2,0,0,1,0,0,0,0,0,0,0,0
minut,2,0,0,0,0,1,0,0,0,0,1,0,0,0
websit,1,0,0,0,0,0,0,0,0,1,0,0,0,0
gave,3,0,1,0,0,0,0,0,0,1,1,0,0,0
virus,1,0,0,0,0,0,0,0,0,1,0,0,0,0
kept,1,0,0,0,0,0,0,0,0,1,0,0,0,0
pop,1,0,0,0,0,0,0,0,0,1,0,0,0,0
big,3,0,0,0,1,2,0,0,0,0,0,0,0,0
scari,2,0,0,0,0,1,0,0,0,0,0,0,1,0
bug,1,0,0,0,0,1,0,0,0,0,0,0,0,0
fli,2,0,0,0,0,2,0,0,0,0,0,0,0,0
room,3,0,2,0,0,1,0,0,0,0,0,0,0,0
wish,13,0,6,0,2,3,0,0,0,2,0,0,0,0
knew,2,0,1,0,0,1,0,0,0,0,0,0,0,0
stole,1,0,1,0,0,0,0,0,0,0,0,0,0,0
heart,1,0,1,0,0,0,0,0,0,0,0,0,0,0
occasion,1,0,1,0,0,0,0,0,0,0,0,0,0,0
look,18,0,3,0,3,7,2,0,1,1,1,0,0,0
nasti,2,0,0,0,0,2,0,0,0,0,0,0,0,0
cough,1,0,0,0,0,1,0,0,0,0,0,0,0,0
huge,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stone,1,0,0,0,1,0,0,0,0,0,0,0,0,0
cold,3,0,0,0,2,0,0,0,0,1,0,0,0,0
crazi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
shift,3,0,1,0,1,0,0,0,0,0,0,1,0,0
cum,1,0,0,0,1,0,0,0,0,0,0,0,0,0
second,2,0,1,0,1,0,0,0,0,0,0,0,0,0
rain,2,1,0,0,1,0,0,0,0,0,0,0,0,0
birth,1,0,1,0,0,0,0,0,0,0,0,0,0,0
case,1,0,1,0,0,0,0,0,0,0,0,0,0,0
therapi,1,0,1,0,0,0,0,0,0,0,0,0,0,0
medicin,1,0,1,0,0,0,0,0,0,0,0,0,0,0
anyon,4,0,0,0,2,2,0,0,0,0,0,0,0,0
els,3,0,1,0,2,0,0,0,0,0,0,0,0,0
hair,5,0,0,0,2,3,0,0,0,0,0,0,0,0
deflat,3,0,1,0,1,1,0,0,0,0,0,0,0,0
duck,1,0,1,0,0,0,0,0,0,0,0,0,0,0
nut,1,0,1,0,0,0,0,0,0,0,0,0,0,0
almost,4,1,1,0,1,0,0,0,0,0,1,0,0,0
guess,6,0,1,0,2,1,0,0,0,1,0,1,0,0
retri,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tasteless,1,0,0,0,0,0,0,0,0,1,0,0,0,0
expens,2,0,0,0,0,1,0,0,0,1,0,0,0,0
portion,1,0,0,0,0,0,0,0,0,1,0,0,0,0
sound,3,0,0,1,1,0,0,1,0,0,0,0,0,0
appreci,2,0,0,0,0,1,0,1,0,0,0,0,0,0
suggest,2,0,0,0,1,0,0,1,0,0,0,0,0,0
ask,3,0,0,0,0,1,1,1,0,0,0,0,0,0
refund,2,0,0,0,0,1,0,1,0,0,0,0,0,0
die,5,0,2,0,0,2,0,0,0,0,1,0,0,0
wait,7,0,0,0,2,1,0,1,0,0,1,1,1,0
magic,1,0,0,0,0,1,0,0,0,0,0,0,0,0
jack,1,0,0,0,0,1,0,0,0,0,0,0,0,0
read,5,0,1,0,1,3,0,0,0,0,0,0,0,0
karma,1,0,1,0,0,0,0,0,0,0,0,0,0,0
point,1,0,1,0,0,0,0,0,0,0,0,0,0,0
turn,2,0,1,0,0,1,0,0,0,0,0,0,0,0
glass,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wine,1,0,0,0,0,0,0,0,0,0,1,0,0,0
order,1,0,0,0,0,0,0,0,0,0,1,0,0,0
celebr,1,0,0,0,0,0,0,0,0,0,1,0,0,0
miser,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ran,2,0,0,0,1,1,0,0,0,0,0,0,0,0
beer,2,0,0,0,1,0,0,0,0,0,1,0,0,0
left,7,0,2,0,2,1,1,0,0,1,0,0,0,0
nose,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stud,1,0,0,0,0,1,0,0,0,0,0,0,0,0
find,2,0,1,0,0,1,0,0,0,0,0,0,0,0
show,5,0,0,0,3,1,0,0,0,1,0,0,0,0
radio,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pat,1,0,0,0,0,0,0,1,0,0,0,0,0,0
boyfriend,1,0,0,0,0,0,0,1,0,0,0,0,0,0
focus,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tom,1,0,0,0,1,0,0,0,0,0,0,0,0,0
belov,1,0,0,0,1,0,0,0,0,0,0,0,0,0
vote,2,0,1,0,1,0,0,0,0,0,0,0,0,0
presid,1,0,0,0,1,0,0,0,0,0,0,0,0,0
epicentr,2,0,0,0,1,0,1,0,0,0,0,0,0,0
tourist,2,0,0,0,1,0,1,0,0,0,0,0,0,0
depress,1,0,1,0,0,0,0,0,0,0,0,0,0,0
danc,2,0,1,0,0,1,0,0,0,0,0,0,0,0
cross,1,0,1,0,0,0,0,0,0,0,0,0,0,0
twiddl,1,0,1,0,0,0,0,0,0,0,0,0,0,0
thumb,1,0,1,0,0,0,0,0,0,0,0,0,0,0
idea,2,0,0,0,1,1,0,0,0,0,0,0,0,0
investig,1,0,0,0,1,0,0,0,0,0,0,0,0,0
awe,1,0,0,0,1,0,0,0,0,0,0,0,0,0
babi,5,0,1,0,1,1,0,1,0,1,0,0,0,0
answer,2,1,0,0,0,1,0,0,0,0,0,0,0,0
basic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
achiev,1,0,0,0,0,1,0,0,0,0,0,0,0,0
build,1,0,0,0,0,1,0,0,0,0,0,0,0,0
script,1,0,0,0,0,1,0,0,0,0,0,0,0,0
cumbersom,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ill,4,0,0,0,3,0,1,0,0,0,0,0,0,0
nap,1,0,0,0,1,0,0,0,0,0,0,0,0,0
hour,7,0,0,0,4,1,0,0,0,1,0,0,1,0
rip,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mini,2,0,0,0,0,0,1,0,1,0,0,0,0,0
fiddler,1,0,0,0,0,0,0,0,1,0,0,0,0,0
crab,2,0,0,0,0,1,0,0,1,0,0,0,0,0
morn,6,0,1,0,2,0,1,0,0,2,0,0,0,0
uni,1,0,1,0,0,0,0,0,0,0,0,0,0,0
thank,3,0,0,0,0,1,0,1,0,1,0,0,0,0
close,5,0,1,0,2,1,0,1,0,0,0,0,0,0
yet,1,0,0,0,0,0,0,1,0,0,0,0,0,0
hurt,9,0,3,0,0,6,0,0,0,0,0,0,0,0
scream,1,0,0,0,0,1,0,0,0,0,0,0,0,0
somewher,1,0,0,0,0,1,0,0,0,0,0,0,0,0
challeng,1,0,0,0,0,1,0,0,0,0,0,0,0,0
commit,1,0,0,0,0,1,0,0,0,0,0,0,0,0
check,1,0,0,0,0,1,0,0,0,0,0,0,0,0
email,4,0,1,0,0,3,0,0,0,0,0,0,0,0
pm,3,0,1,0,0,2,0,0,0,0,0,0,0,0
twice,1,0,0,0,0,1,0,0,0,0,0,0,0,0
post,2,0,1,0,0,1,0,0,0,0,0,0,0,0
auto,1,0,0,0,0,1,0,0,0,0,0,0,0,0
found,4,0,2,0,1,1,0,0,0,0,0,0,0,0
insur,3,0,0,0,0,2,0,0,0,0,0,0,1,0
polici,1,0,0,0,0,1,0,0,0,0,0,0,0,0
expir,1,0,0,0,0,1,0,0,0,0,0,0,0,0
careless,1,0,0,0,0,1,0,0,0,0,0,0,0,0
men,1,0,0,0,0,1,0,0,0,0,0,0,0,0
age,3,0,0,0,1,2,0,0,0,0,0,0,0,0
renew,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tag,1,0,0,0,0,1,0,0,0,0,0,0,0,0
went,6,1,2,0,0,3,0,0,0,0,0,0,0,0
sole,1,0,0,0,0,1,0,0,0,0,0,0,0,0
support,1,0,0,0,0,1,0,0,0,0,0,0,0,0
finish,3,0,0,0,0,0,0,0,1,1,0,0,1,0
stop,4,0,1,0,1,1,0,0,0,1,0,0,0,0
husband,1,0,1,0,0,0,0,0,0,0,0,0,0,0
memo,1,0,0,0,0,0,0,0,1,0,0,0,0,0
given,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pizza,1,0,1,0,0,0,0,0,0,0,0,0,0,0
kid,1,0,1,0,0,0,0,0,0,0,0,0,0,0
let,9,0,3,0,2,2,1,0,0,1,0,0,0,0
hot,3,0,1,0,1,1,0,0,0,0,0,0,0,0
tabloid,1,0,0,0,0,1,0,0,0,0,0,0,0,0
live,8,0,2,0,3,2,1,0,0,0,0,0,0,0
mine,1,0,0,0,0,1,0,0,0,0,0,0,0,0
yearl,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pet,1,0,1,0,0,0,0,0,0,0,0,0,0,0
famili,2,0,1,0,0,1,0,0,0,0,0,0,0,0
fun,7,0,1,1,3,0,0,0,1,1,0,0,0,0
hell,1,0,0,0,1,0,0,0,0,0,0,0,0,0
giant,2,0,0,0,0,1,0,0,0,1,0,0,0,0
splinter,1,0,0,0,0,1,0,0,0,0,0,0,0,0
underneath,1,0,0,0,0,1,0,0,0,0,0,0,0,0
finger,1,0,0,0,0,1,0,0,0,0,0,0,0,0
nail,1,0,0,0,0,1,0,0,0,0,0,0,0,0
aid,1,0,0,0,0,1,0,0,0,0,0,0,0,0
chang,2,0,1,0,0,1,0,0,0,0,0,0,0,0
cours,2,0,2,0,0,0,0,0,0,0,0,0,0,0
fan,1,0,1,0,0,0,0,0,0,0,0,0,0,0
met,3,0,1,0,0,1,0,0,0,0,1,0,0,0
rob,2,0,2,0,0,0,0,0,0,0,0,0,0,0
horribl,3,0,1,0,0,1,0,0,0,1,0,0,0,0
odd,1,0,1,0,0,0,0,0,0,0,0,0,0,0
warn,1,0,1,0,0,0,0,0,0,0,0,0,0,0
actual,2,0,1,0,1,0,0,0,0,0,0,0,0,0
appli,1,0,1,0,0,0,0,0,0,0,0,0,0,0
upload,2,0,1,0,0,0,0,1,0,0,0,0,0,0
stori,2,0,1,0,1,0,0,0,0,0,0,0,0,0
hi,1,0,0,0,1,0,0,0,0,0,0,0,0,0
addict,1,0,0,0,0,1,0,0,0,0,0,0,0,0
kind,2,0,0,0,0,2,0,0,0,0,0,0,0,0
curs,1,0,0,0,0,1,0,0,0,0,0,0,0,0
music,3,0,0,0,0,2,0,0,0,0,1,0,0,0
afterward,1,0,0,0,0,1,0,0,0,0,0,0,0,0
phone,4,0,2,0,1,1,0,0,0,0,0,0,0,0
slow,1,0,0,0,0,0,0,0,1,0,0,0,0,0
insan,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tonight,9,0,2,0,3,1,0,0,1,1,0,0,1,0
goodnight,2,1,0,0,0,1,0,0,0,0,0,0,0,0
parent,2,0,1,0,1,0,0,0,0,0,0,0,0,0
control,1,0,0,0,1,0,0,0,0,0,0,0,0,0
vintag,1,0,0,0,0,0,0,0,1,0,0,0,0,0
best,1,0,0,0,0,0,0,0,1,0,0,0,0,0
dress,1,0,0,0,0,0,0,0,1,0,0,0,0,0
saw,2,0,1,0,0,0,1,0,0,0,0,0,0,0
past,1,0,1,0,0,0,0,0,0,0,0,0,0,0
thanksgiv,1,0,1,0,0,0,0,0,0,0,0,0,0,0
grandma,1,0,1,0,0,0,0,0,0,0,0,0,0,0
wont,3,0,0,0,1,2,0,0,0,0,0,0,0,0
took,2,0,1,0,0,0,0,0,0,0,1,0,0,0
spent,1,0,0,0,0,1,0,0,0,0,0,0,0,0
e,1,0,0,0,0,1,0,0,0,0,0,0,0,0
er,3,0,2,0,0,1,0,0,0,0,0,0,0,0
wife,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tangl,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wheel,1,0,0,0,0,1,0,0,0,0,0,0,0,0
daughter,1,0,0,0,0,1,0,0,0,0,0,0,0,0
deck,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disloc,1,0,0,0,0,1,0,0,0,0,0,0,0,0
fractur,1,0,0,0,0,1,0,0,0,0,0,0,0,0
readi,2,0,0,0,1,1,0,0,0,0,0,0,0,0
visit,1,0,0,0,0,1,0,0,0,0,0,0,0,0
heard,2,0,0,0,0,2,0,0,0,0,0,0,0,0
hear,5,0,2,0,0,1,1,1,0,0,0,0,0,0
thunder,2,0,0,0,0,0,1,0,0,0,0,0,1,0
fat,1,0,0,0,0,0,1,0,0,0,0,0,0,0
winner,1,0,0,0,0,0,1,0,0,0,0,0,0,0
red,2,0,1,0,0,0,0,0,0,1,0,0,0,0
disappoint,3,0,3,0,0,0,0,0,0,0,0,0,0,0
dream,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pretti,5,0,0,0,0,0,2,1,1,1,0,0,0,0
fast,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tri,7,0,2,0,1,3,0,0,0,1,0,0,0,0
heck,1,0,0,0,0,0,1,0,0,0,0,0,0,0
garag,2,0,0,0,0,1,1,0,0,0,0,0,0,0
pleas,3,0,1,0,0,2,0,0,0,0,0,0,0,0
forgiv,1,0,0,0,0,1,0,0,0,0,0,0,0,0
lose,3,0,1,0,0,2,0,0,0,0,0,0,0,0
probabl,3,0,0,0,1,0,0,0,1,1,0,0,0,0
note,2,0,0,0,0,0,0,0,1,1,0,0,0,0
self,2,0,0,0,0,0,0,0,1,1,0,0,0,0
plane,1,0,0,0,0,1,0,0,0,0,0,0,0,0
job,5,0,1,0,0,4,0,0,0,0,0,0,0,0
coffe,1,0,0,0,0,1,0,0,0,0,0,0,0,0
roaster,1,0,0,0,0,1,0,0,0,0,0,0,0,0
person,2,0,0,0,0,2,0,0,0,0,0,0,0,0
speak,2,0,0,0,0,2,0,0,0,0,0,0,0,0
holiday,2,0,0,0,1,1,0,0,0,0,0,0,0,0
latter,1,0,1,0,0,0,0,0,0,0,0,0,0,0
voodoo,1,0,1,0,0,0,0,0,0,0,0,0,0,0
villag,1,0,1,0,0,0,0,0,0,0,0,0,0,0
usual,1,0,1,0,0,0,0,0,0,0,0,0,0,0
partner,1,0,1,0,0,0,0,0,0,0,0,0,0,0
bore,5,1,0,0,1,0,1,0,0,0,1,1,0,0
oppos,1,1,0,0,0,0,0,0,0,0,0,0,0,0
awesom,3,0,0,0,1,0,0,0,1,0,1,0,0,0
vacat,1,0,0,0,0,0,0,0,0,1,0,0,0,0
girli,1,0,0,0,1,0,0,0,0,0,0,0,0,0
gym,1,0,0,0,1,0,0,0,0,0,0,0,0,0
