Tweet ID,Empty,Sadness,Enthusiasam,Neutral,Worry,Surprise,Love,Fun,Hate,Happiness,Boredom,Relief,Anger
370395469215969000,,,,,,,,,,,,,
370332372715438000,,,,,,,,,,,,,
370303330385682000,,,,,,,,,,,,,
370281777023033000,,,,,,,,,,,,,
369625582738616000,,,,,,,,,,,,,
369369715413504000,,,,,,,,,,,,,
369181022312620000,,,,,,,,,,,,,
368435773143777000,,,,,,,,,,,,,
368427048907591000,,,,,,,,,,,,,
368240688313675000,,,,,,,,,,,,,
368147200779780000,,,,,,,,,,,,,
367854814417682000,,,,,,,,,,,,,
367825353571848000,,,,,,,,,,,,,
367690529527824000,,,,,,,,,,,,,
367685395909468000,,,,,,,,,,,,,
367460679818956000,,,,,,,,,,,,,
367128225459482000,,,,,,,,,,,,,
367069470931824000,,,,,,,,,,,,,
366979716290318000,,,,,,,,,,,,,
366920938849173000,,,,,,,,,,,,,
365977069743652000,,,,,,,,,,,,,
365926882388099000,,,,,,,,,,,,,
365533973914468000,,,,,,,,,,,,,
365360307570360000,,,,,,,,,,,,,
365346763340652000,,,,,,,,,,,,,
365197489315397000,,,,,,,,,,,,,
364584986206150000,,,,,,,,,,,,,
364472452111663000,,,,,,,,,,,,,
363845529693720000,,,,,,,,,,,,,
363842671355641000,,,,,,,,,,,,,
363804249966129000,,,,,,,,,,,,,
362806576400199000,,,,,,,,,,,,,
362784980293779000,,,,,,,,,,,,,
362657989817151000,,,,,,,,,,,,,
362566849273143000,,,,,,,,,,,,,
362558933036044000,,,,,,,,,,,,,
361544704644497000,,,,,,,,,,,,,
361255750082891000,,,,,,,,,,,,,
361243146769809000,,,,,,,,,,,,,
361241681464528000,,,,,,,,,,,,,
361230245413650000,,,,,,,,,,,,,
360259195066527000,,,,,,,,,,,,,
360233205544140000,,,,,,,,,,,,,
359035848710303000,,,,,,,,,,,,,
358939088189009000,,,,,,,,,,,,,
358936915573092000,,,,,,,,,,,,,
358823844779278000,,,,,,,,,,,,,
358795353283235000,,,,,,,,,,,,,
358775708882960000,,,,,,,,,,,,,
358565322585931000,,,,,,,,,,,,,
358327943140872000,,,,,,,,,,,,,
357278349367836000,,,,,,,,,,,,,
356850677064019000,,,,,,,,,,,,,
356193548904824000,,,,,,,,,,,,,
356120456849403000,,,,,,,,,,,,,
355516824441466000,,,,,,,,,,,,,
355474886329774000,,,,,,,,,,,,,
355459354515865000,,,,,,,,,,,,,
355088440720756000,,,,,,,,,,,,,
354686764939612000,,,,,,,,,,,,,
354684302044299000,,,,,,,,,,,,,
352680886044610000,,,,,,,,,,,,,
351196386877915000,,,,,,,,,,,,,
351195675888861000,,,,,,,,,,,,,
349635936939802000,,,,,,,,,,,,,
349336733906771000,,,,,,,,,,,,,
348946937665425000,,,,,,,,,,,,,
345386359625752000,,,,,,,,,,,,,
345332010316865000,,,,,,,,,,,,,
344311285057478000,,,,,,,,,,,,,
344174646268137000,,,,,,,,,,,,,
343932806445027000,,,,,,,,,,,,,
343256526938595000,,,,,,,,,,,,,
341781328355786000,,,,,,,,,,,,,
341115376161136000,,,,,,,,,,,,,
340689797712584000,,,,,,,,,,,,,
340542740632846000,,,,,,,,,,,,,
340372541640155000,,,,,,,,,,,,,
339911050910646000,,,,,,,,,,,,,
339908538497396000,,,,,,,,,,,,,
338849557574205000,,,,,,,,,,,,,
338814011187539000,,,,,,,,,,,,,
338767826083008000,,,,,,,,,,,,,
338511213052968000,,,,,,,,,,,,,
337745358102872000,,,,,,,,,,,,,
337718281966321000,,,,,,,,,,,,,
337452794955063000,,,,,,,,,,,,,
337310917870104000,,,,,,,,,,,,,
336274864581275000,,,,,,,,,,,,,
336269239923142000,,,,,,,,,,,,,
336266997958586000,,,,,,,,,,,,,
335956882554494000,,,,,,,,,,,,,
335490543557701000,,,,,,,,,,,,,
335361109668278000,,,,,,,,,,,,,
335323839078731000,,,,,,,,,,,,,
335258271545966000,,,,,,,,,,,,,
335206992513748000,,,,,,,,,,,,,
335148222555242000,,,,,,,,,,,,,
334797440404316000,,,,,,,,,,,,,
334787932646957000,,,,,,,,,,,,,
333402966113517000,,,,,,,,,,,,,
333400976725770000,,,,,,,,,,,,,
330636045773320000,,,,,,,,,,,,,
330588723496513000,,,,,,,,,,,,,
330463761808896000,,,,,,,,,,,,,
329928398988259000,,,,,,,,,,,,,
329645264451276000,,,,,,,,,,,,,
329602554797387000,,,,,,,,,,,,,
329275313198604000,,,,,,,,,,,,,
329158751204548000,,,,,,,,,,,,,
328899005960564000,,,,,,,,,,,,,
328867214612627000,,,,,,,,,,,,,
328741573095469000,,,,,,,,,,,,,
328553648948932000,,,,,,,,,,,,,
328511695737729000,,,,,,,,,,,,,
328192467914588000,,,,,,,,,,,,,
328157835974291000,,,,,,,,,,,,,
327866482459557000,,,,,,,,,,,,,
327465935118139000,,,,,,,,,,,,,
326911076396568000,,,,,,,,,,,,,
326466234004697000,,,,,,,,,,,,,
326460445936476000,,,,,,,,,,,,,
326339962414956000,,,,,,,,,,,,,
326228781993967000,,,,,,,,,,,,,
325774115388682000,,,,,,,,,,,,,
325738091874766000,,,,,,,,,,,,,
325339235915804000,,,,,,,,,,,,,
325022893853511000,,,,,,,,,,,,,
324771491059208000,,,,,,,,,,,,,
324290053494943000,,,,,,,,,,,,,
323915631655260000,,,,,,,,,,,,,
323912201784143000,,,,,,,,,,,,,
323572324345450000,,,,,,,,,,,,,
323546841935400000,,,,,,,,,,,,,
323229906253271000,,,,,,,,,,,,,
323218386052071000,,,,,,,,,,,,,
323071830703366000,,,,,,,,,,,,,
323071007843819000,,,,,,,,,,,,,
323021544496447000,,,,,,,,,,,,,
322975050305257000,,,,,,,,,,,,,
322860776849281000,,,,,,,,,,,,,
322516689428299000,,,,,,,,,,,,,
322255871562371000,,,,,,,,,,,,,
322071957321433000,,,,,,,,,,,,,
321829277412773000,,,,,,,,,,,,,
321805918562045000,,,,,,,,,,,,,
321712190421889000,,,,,,,,,,,,,
321499640933523000,,,,,,,,,,,,,
321454815945306000,,,,,,,,,,,,,
321410736926621000,,,,,,,,,,,,,
321327436153384000,,,,,,,,,,,,,
321072485372153000,,,,,,,,,,,,,
321029770202718000,,,,,,,,,,,,,
320740485981425000,,,,,,,,,,,,,
320384245216444000,,,,,,,,,,,,,
319602845420773000,,,,,,,,,,,,,
319544883142606000,,,,,,,,,,,,,
318572927094226000,,,,,,,,,,,,,
318149080142462000,,,,,,,,,,,,,
318131305239953000,,,,,,,,,,,,,
317803220762230000,,,,,,,,,,,,,
317551245109911000,,,,,,,,,,,,,
317496510654861000,,,,,,,,,,,,,
317456157016993000,,,,,,,,,,,,,
317407011824365000,,,,,,,,,,,,,
317368950918889000,,,,,,,,,,,,,
317088928932954000,,,,,,,,,,,,,
316779744391725000,,,,,,,,,,,,,
316598606180274000,,,,,,,,,,,,,
316305050853060000,,,,,,,,,,,,,
316293403744825000,,,,,,,,,,,,,
315377819888787000,,,,,,,,,,,,,
315143060403150000,,,,,,,,,,,,,
314936243332997000,,,,,,,,,,,,,
314816274037366000,,,,,,,,,,,,,
314775113977438000,,,,,,,,,,,,,
314485300783087000,,,,,,,,,,,,,
314481810346217000,,,,,,,,,,,,,
314190480944537000,,,,,,,,,,,,,
314186863080509000,,,,,,,,,,,,,
314179823843028000,,,,,,,,,,,,,
313732909532057000,,,,,,,,,,,,,
313489139569917000,,,,,,,,,,,,,
312074829446651000,,,,,,,,,,,,,
312049693146370000,,,,,,,,,,,,,
311947579904647000,,,,,,,,,,,,,
311576858154127000,,,,,,,,,,,,,
311570731962085000,,,,,,,,,,,,,
311472456051343000,,,,,,,,,,,,,
311363096071507000,,,,,,,,,,,,,
311275753469792000,,,,,,,,,,,,,
311254216637296000,,,,,,,,,,,,,
311163626058817000,,,,,,,,,,,,,
311156494026551000,,,,,,,,,,,,,
311125625589088000,,,,,,,,,,,,,
310871434480201000,,,,,,,,,,,,,
310846149064007000,,,,,,,,,,,,,
310835761790451000,,,,,,,,,,,,,
310797797890850000,,,,,,,,,,,,,
310786837805428000,,,,,,,,,,,,,
310353879005028000,,,,,,,,,,,,,
309971796076158000,,,,,,,,,,,,,
309912842944004000,,,,,,,,,,,,,
309861776500064000,,,,,,,,,,,,,
309740231240871000,,,,,,,,,,,,,
309613060765667000,,,,,,,,,,,,,
309489581957447000,,,,,,,,,,,,,
309331943370133000,,,,,,,,,,,,,
309304096014364000,,,,,,,,,,,,,
309168303178407000,,,,,,,,,,,,,
309157444389584000,,,,,,,,,,,,,
309153496387686000,,,,,,,,,,,,,
308855485753344000,,,,,,,,,,,,,
308838305598947000,,,,,,,,,,,,,
308788313089781000,,,,,,,,,,,,,
308752952573718000,,,,,,,,,,,,,
308423543257964000,,,,,,,,,,,,,
308055047118389000,,,,,,,,,,,,,
308037223918469000,,,,,,,,,,,,,
308006703083974000,,,,,,,,,,,,,
307426282243768000,,,,,,,,,,,,,
307324029046489000,,,,,,,,,,,,,
307296095514537000,,,,,,,,,,,,,
306893438400487000,,,,,,,,,,,,,
306796065762463000,,,,,,,,,,,,,
306714576555241000,,,,,,,,,,,,,
306650311840387000,,,,,,,,,,,,,
306627695880572000,,,,,,,,,,,,,
306572050967977000,,,,,,,,,,,,,
306568431635931000,,,,,,,,,,,,,
306496975438749000,,,,,,,,,,,,,
306268286121828000,,,,,,,,,,,,,
306267585060691000,,,,,,,,,,,,,
306216569753722000,,,,,,,,,,,,,
306204117217472000,,,,,,,,,,,,,
305953572196073000,,,,,,,,,,,,,
305762995642961000,,,,,,,,,,,,,
305680999755444000,,,,,,,,,,,,,
305656550813474000,,,,,,,,,,,,,
305652341212852000,,,,,,,,,,,,,
305507177504849000,,,,,,,,,,,,,
305489382339670000,,,,,,,,,,,,,
305489125396586000,,,,,,,,,,,,,
305485453736439000,,,,,,,,,,,,,
305473478822346000,,,,,,,,,,,,,
305461283552108000,,,,,,,,,,,,,
305401222913990000,,,,,,,,,,,,,
305181384991985000,,,,,,,,,,,,,
305181224773775000,,,,,,,,,,,,,
305124519708864000,,,,,,,,,,,,,
305093587224375000,,,,,,,,,,,,,
304796485294374000,,,,,,,,,,,,,
304790922120548000,,,,,,,,,,,,,
304477318280257000,,,,,,,,,,,,,
304400027319681000,,,,,,,,,,,,,
304350653118025000,,,,,,,,,,,,,
303978152173133000,,,,,,,,,,,,,
303268794766352000,,,,,,,,,,,,,
303088810307231000,,,,,,,,,,,,,
303033029671124000,,,,,,,,,,,,,
302859521351626000,,,,,,,,,,,,,
302697059583160000,,,,,,,,,,,,,
302634929542549000,,,,,,,,,,,,,
302602662493442000,,,,,,,,,,,,,
302326801001230000,,,,,,,,,,,,,
302295589981413000,,,,,,,,,,,,,
302262735561961000,,,,,,,,,,,,,
302214213500280000,,,,,,,,,,,,,
301827283717607000,,,,,,,,,,,,,
301482750769258000,,,,,,,,,,,,,
301479366842515000,,,,,,,,,,,,,
301142175335464000,,,,,,,,,,,,,
300106846449045000,,,,,,,,,,,,,
300069411786731000,,,,,,,,,,,,,
300034045214072000,,,,,,,,,,,,,
299687397237600000,,,,,,,,,,,,,
299630289158819000,,,,,,,,,,,,,
299358460993228000,,,,,,,,,,,,,
299267581364273000,,,,,,,,,,,,,
298832408533405000,,,,,,,,,,,,,
298709515250061000,,,,,,,,,,,,,
298215969346707000,,,,,,,,,,,,,
298210159061237000,,,,,,,,,,,,,
298194005223698000,,,,,,,,,,,,,
298184262044246000,,,,,,,,,,,,,
297639236360876000,,,,,,,,,,,,,
297523224873406000,,,,,,,,,,,,,
297232722135511000,,,,,,,,,,,,,
297189798962155000,,,,,,,,,,,,,
297165918335823000,,,,,,,,,,,,,
297125437748953000,,,,,,,,,,,,,
297121760577478000,,,,,,,,,,,,,
296873594271694000,,,,,,,,,,,,,
296392997975760000,,,,,,,,,,,,,
296341993330708000,,,,,,,,,,,,,
296301696622133000,,,,,,,,,,,,,
295990185823453000,,,,,,,,,,,,,
295971767065923000,,,,,,,,,,,,,
295859630251323000,,,,,,,,,,,,,
295813623018819000,,,,,,,,,,,,,
295771974716760000,,,,,,,,,,,,,
295677019407147000,,,,,,,,,,,,,
295638254810722000,,,,,,,,,,,,,
294964690914791000,,,,,,,,,,,,,
294924574783569000,,,,,,,,,,,,,
294676824246583000,,,,,,,,,,,,,
294632011522523000,,,,,,,,,,,,,
294601145798782000,,,,,,,,,,,,,
293891684843003000,,,,,,,,,,,,,
293851757359009000,,,,,,,,,,,,,
293770751977340000,,,,,,,,,,,,,
293587227555020000,,,,,,,,,,,,,
293506868318453000,,,,,,,,,,,,,
293179101550891000,,,,,,,,,,,,,
292747035860426000,,,,,,,,,,,,,
292728932355145000,,,,,,,,,,,,,
292389084318560000,,,,,,,,,,,,,
292300554737168000,,,,,,,,,,,,,
292088192801333000,,,,,,,,,,,,,
291782581043748000,,,,,,,,,,,,,
291765931821133000,,,,,,,,,,,,,
291621538782912000,,,,,,,,,,,,,
291603610914156000,,,,,,,,,,,,,
291566138192707000,,,,,,,,,,,,,
291348075740553000,,,,,,,,,,,,,
291235498721177000,,,,,,,,,,,,,
291033025335132000,,,,,,,,,,,,,
291011569918300000,,,,,,,,,,,,,
290917436297990000,,,,,,,,,,,,,
290898967217197000,,,,,,,,,,,,,
290867092528443000,,,,,,,,,,,,,
290697557116600000,,,,,,,,,,,,,
290663026951061000,,,,,,,,,,,,,
290446287856345000,,,,,,,,,,,,,
290314401406398000,,,,,,,,,,,,,
289974715420925000,,,,,,,,,,,,,
289924577700753000,,,,,,,,,,,,,
289640936764477000,,,,,,,,,,,,,
289592097420492000,,,,,,,,,,,,,
289575573469147000,,,,,,,,,,,,,
289539889429626000,,,,,,,,,,,,,
289338387704463000,,,,,,,,,,,,,
289240801488273000,,,,,,,,,,,,,
289207675206631000,,,,,,,,,,,,,
289160468206075000,,,,,,,,,,,,,
288987442567057000,,,,,,,,,,,,,
288885757437943000,,,,,,,,,,,,,
288808078072225000,,,,,,,,,,,,,
288640483297751000,,,,,,,,,,,,,
288524545407721000,,,,,,,,,,,,,
288419023937470000,,,,,,,,,,,,,
288283518772051000,,,,,,,,,,,,,
288175856420007000,,,,,,,,,,,,,
288064325812367000,,,,,,,,,,,,,
287838500789841000,,,,,,,,,,,,,
287700654179364000,,,,,,,,,,,,,
